"","banca","tipocredito","sector_final","tipocontribuyente","NumeroTrabajadores","MAX_PORC_DEUDA_SOBREGIRO_CUENTA_CORRIENTE_ENTFIN_12M","MAX_CNT_ENTIDADES_SSFF_06M","SD_MAX_DIAS_MORA_SSFF_06M","CAT_ENTFIN_PRINCIPAL_01M","CAT_PRODUCTOS_SSFF_01M","MAX_X_CLASIF_12M","ANTIGUEDAD_RCC_01M","flag_ratios_aprobados","AUDITADO_1_PERIODO","AUDITADO_2_PERIODO","SITUACION_1_PERIODO","SITUACION_2_PERIODO","AUDITADO_1_TOTAL_INGRESOS_BRUTOS","EF_VAR_VENTAS_2a","EF_VAR_INMUEBLE_MAQ_EQUIPO_2a","EF_DIF_PROMEDIO_PAGOS_DIAS_2a","EF_ROTACION_INVENTARIOS_1a","EF_COBERTURA_SERVICIO_DEUDA_1a","EF_ActivosCirculante_PasivoCirculante_1a","EF_Cajasbancos_PasivoExigible_1a","EF_AUDITADO_1_PROMEDIO_COBRANZA_DIAS_1a","malo_sf_inicio","target_y","periodo"
"4354","BANCA EMPRESA","Colocacion","AUTOMOTRIZ","COMITE PROVEED.PROG.QALI WARM",11,0.0000213216,3,2.85773803324704,1,"CREDITO_COMERCIO_EXTERIOR/PRESTAMO_COMERCIAL/TC",0,55,1,201812,201712,201808,NA,3915,25.3602305475504,1994.44444444444,21,0,3.27956989247312,1.22035794183445,0.837807606263982,31,"pasa_filtros_sf",0,"201909"
"4355","BANCA EMPRESA","Colocacion","IMPRENTA, EDICIÓN,GRAB.","SOCIEDAD ANONIMA CERRADA",46,0.0006376336,7,0.752772652709081,6,"LEASING/PRESTAMO_COMERCIAL",0,55,1,201812,201712,201909,201907,7960,-4.4876409887209,6.5943992773261,0,237,2.80530973451327,1.66657608695652,0.0122282608695652,108,"pasa_filtros_sf",0,"201909"
"4356","BANCA EMPRESA","Colocacion","AUTOMOTRIZ","SOCIEDAD ANONIMA CERRADA",36,0.0000102828,5,1.96638416050035,1,"CREDITO_COMERCIO_EXTERIOR/PRESTAMO_COMERCIAL/TC",0,35,1,201712,201612,201711,201708,19873,43.2185067742865,132.925472747497,22,172,0.795722713864307,0.879253989617381,0.0383259629558418,85,"pasa_filtros_sf",1,"201801"
"4357","BANCA EMPRESA","Colocacion","AUTOMOTRIZ","SOCIEDAD ANONIMA CERRADA",36,0.0000211259,5,3.20416395751944,1,"CREDITO_COMERCIO_EXTERIOR/PRESTAMO_COMERCIAL/TC",0,36,1,201712,201612,201711,201708,19873,43.2185067742865,132.925472747497,22,172,0.795722713864307,0.879253989617381,0.0383259629558418,85,"pasa_filtros_sf",1,"201802"
"4358","BANCA EMPRESA","Colocacion","AUTOMOTRIZ","SOCIEDAD ANONIMA CERRADA",36,0.0000211259,5,2.96647939483826,1,"CREDITO_COMERCIO_EXTERIOR/PRESTAMO_COMERCIAL/TC",0,37,1,201712,201612,201711,201708,19873,43.2185067742865,132.925472747497,22,172,0.795722713864307,0.879253989617381,0.0383259629558418,85,"pasa_filtros_sf",1,"201803"
"4359","BANCA EMPRESA","Colocacion","AUTOMOTRIZ","SOCIEDAD ANONIMA CERRADA",36,0.0000211259,5,2.96647939483826,1,"CREDITO_COMERCIO_EXTERIOR/PRESTAMO_COMERCIAL/TC",0,38,1,201712,201612,201804,201711,19873,43.2185067742865,132.925472747497,22,172,0.795722713864307,0.879253989617381,0.0383259629558418,85,"pasa_filtros_sf",1,"201804"
"4360","BANCA EMPRESA","Colocacion","PESCA","SOCIEDAD ANONIMA CERRADA",15,0.0031228837,3,2.80475786239502,6,"CREDITO_COMERCIO_EXTERIOR",0,54,1,201812,201712,201906,NA,29868,537.932507475438,12.7724498692241,6,44,9.42324561403509,1.47545605306799,0.234660033167496,71,"pasa_filtros_sf",0,"201908"
"4361","BANCA EMPRESA","Colocacion","PESCA","SOCIEDAD ANONIMA CERRADA",15,0.0031228837,3,2.85773803324704,6,"CREDITO_COMERCIO_EXTERIOR",0,55,1,201812,201712,201906,NA,29868,537.932507475438,12.7724498692241,6,44,9.42324561403509,1.47545605306799,0.234660033167496,71,"pasa_filtros_sf",0,"201909"
"4362","BANCA EMPRESA","Colocacion","PESCA","SOCIEDAD ANONIMA CERRADA",15,0.000957151,4,2.85773803324704,6,"CREDITO_COMERCIO_EXTERIOR",0,56,1,201812,201712,201910,201906,29868,537.932507475438,12.7724498692241,6,44,9.42324561403509,1.47545605306799,0.234660033167496,71,"pasa_filtros_sf",0,"201910"
"4363","BANCA EMPRESA","Colocacion","PESCA","SOCIEDAD ANONIMA CERRADA",15,0.000957151,4,2.85773803324704,6,"CREDITO_COMERCIO_EXTERIOR",0,57,1,201812,201712,201910,201906,29868,537.932507475438,12.7724498692241,6,44,9.42324561403509,1.47545605306799,0.234660033167496,71,"pasa_filtros_sf",0,"201911"
"4364","MEDIANA EMPRESA","Colocacion","SERVICIOS","SOCIEDAD ANONIMA CERRADA",19,0.0265642559,5,7.08989891794422,82,"LEASING/PRESTAMO_COMERCIAL/TC",1,29,1,201612,201512,201707,201703,7390,1.08056353440023,6.68377713613517,-4,72,2.74848484848485,1.87672018348624,0.196100917431193,97,"pasa_filtros_sf",0,"201707"
"4365","MEDIANA EMPRESA","Colocacion","SERVICIOS","SOCIEDAD ANONIMA CERRADA",19,0.0265642559,5,7.1670542530852,82,"LEASING/PRESTAMO_COMERCIAL/TC",1,30,1,201612,201512,201707,201703,7390,1.08056353440023,6.68377713613517,-4,72,2.74848484848485,1.87672018348624,0.196100917431193,97,"pasa_filtros_sf",0,"201708"
"4366","MEDIANA EMPRESA","Colocacion","SERVICIOS","SOCIEDAD ANONIMA CERRADA",19,0.0265642559,5,7.1670542530852,82,"LEASING/PRESTAMO_COMERCIAL/TC",1,31,1,201612,201512,201709,201707,7390,1.08056353440023,6.68377713613517,-4,72,2.74848484848485,1.87672018348624,0.196100917431193,97,"pasa_filtros_sf",0,"201709"
"4367","MEDIANA EMPRESA","Colocacion","SERVICIOS","SOCIEDAD ANONIMA CERRADA",19,0.0265642559,5,7.27782018647525,82,"LEASING/PRESTAMO_COMERCIAL/TC",1,33,1,201612,201512,201709,201707,7390,1.08056353440023,6.68377713613517,-4,72,2.74848484848485,1.87672018348624,0.196100917431193,97,"pasa_filtros_sf",1,"201711"
"4368","MEDIANA EMPRESA","Colocacion","SERVICIOS","SOCIEDAD ANONIMA CERRADA",19,0.0265642559,5,7.27782018647525,82,"LEASING/PRESTAMO_COMERCIAL/TC",0,34,1,201712,201612,201709,201707,7677,3.88362652232748,3.87931034482758,2,67,1.95141065830721,1.32521667354519,0.122162608336773,93,"pasa_filtros_sf",1,"201712"
"4369","BANCA EMPRESA","Colocacion","SERVICIOS","SOCIEDAD ANONIMA CERRADA",19,0.0265642559,5,0.408248290463863,82,"LEASING/PRESTAMO_COMERCIAL",0,35,1,201712,201612,201709,201707,7677,3.88362652232748,3.87931034482758,2,67,1.95141065830721,1.32521667354519,0.122162608336773,93,"pasa_filtros_sf",1,"201801"
"4370","BANCA EMPRESA","Colocacion","SERVICIOS","SOCIEDAD ANONIMA CERRADA",19,0.0265642559,5,13.2614730202443,82,"LEASING/PRESTAMO_COMERCIAL/TC",0,40,1,201712,201612,201803,201709,7677,3.88362652232748,3.87931034482758,2,67,1.95141065830721,1.32521667354519,0.122162608336773,93,"pasa_filtros_sf",1,"201806"
"4371","BANCA EMPRESA","Colocacion","SERVICIOS","SOCIEDAD ANONIMA CERRADA",19,0.0082507801,5,13.559744343706,2,"LEASING/PRESTAMO_COMERCIAL/TC",0,41,1,201712,201612,201803,201709,7677,3.88362652232748,3.87931034482758,2,67,1.95141065830721,1.32521667354519,0.122162608336773,93,"pasa_filtros_sf",1,"201807"
"4372","BANCA EMPRESA","Colocacion","SERVICIOS","SOCIEDAD ANONIMA CERRADA",19,1,5,13.8190689507892,2,"LEASING/PRESTAMO_COMERCIAL",0,42,1,201712,201612,201808,201803,7677,3.88362652232748,3.87931034482758,2,67,1.95141065830721,1.32521667354519,0.122162608336773,93,"pasa_filtros_sf",1,"201808"
"4373","GRAN EMPRESA","Colocacion","SALUD","EMPRESA INDIVIDUAL DE RESP. LTDA",11,NA,1,0,NA,NA,1,NA,1,201612,201512,201707,201703,1142,32.7906976744186,3.2258064516129,16,0,0.629333333333333,9.71428571428571,4.42857142857143,12,"pasa_filtros_sf",0,"201708"
"4374","GRAN EMPRESA","Colocacion","SALUD","EMPRESA INDIVIDUAL DE RESP. LTDA",11,NA,1,0,82,"LEASING",1,31,1,201612,201512,201707,201703,1142,32.7906976744186,3.2258064516129,16,0,0.629333333333333,9.71428571428571,4.42857142857143,12,"pasa_filtros_sf",0,"201709"
"4375","GRAN EMPRESA","Colocacion","SALUD","EMPRESA INDIVIDUAL DE RESP. LTDA",11,NA,1,0,82,"LEASING",1,32,1,201612,201512,201707,201703,1142,32.7906976744186,3.2258064516129,16,0,0.629333333333333,9.71428571428571,4.42857142857143,12,"pasa_filtros_sf",0,"201710"
"4376","GRAN EMPRESA","Colocacion","SALUD","EMPRESA INDIVIDUAL DE RESP. LTDA",11,NA,1,0,82,"LEASING",1,33,1,201612,201512,201707,201703,1142,32.7906976744186,3.2258064516129,16,0,0.629333333333333,9.71428571428571,4.42857142857143,12,"pasa_filtros_sf",0,"201711"
"4377","BANCA EMPRESA","Colocacion","SALUD","EMPRESA INDIVIDUAL DE RESP. LTDA",11,NA,3,0,82,"LEASING/PRESTAMO_COMERCIAL",0,46,1,201812,201712,201805,201707,1383,100.144717800289,43.2141107300343,-4,4,0.803394625176803,22.7777777777778,11.7777777777778,25,"pasa_filtros_sf",0,"201812"
"4378","BANCA EMPRESA","Colocacion","SALUD","EMPRESA INDIVIDUAL DE RESP. LTDA",11,NA,3,0,82,"LEASING/PRESTAMO_COMERCIAL",0,47,1,201812,201712,201805,201707,1383,100.144717800289,43.2141107300343,-4,4,0.803394625176803,22.7777777777778,11.7777777777778,25,"pasa_filtros_sf",0,"201901"
"4379","BANCA EMPRESA","Colocacion","SALUD","EMPRESA INDIVIDUAL DE RESP. LTDA",11,NA,3,0,82,"LEASING/PRESTAMO_COMERCIAL",0,48,1,201812,201712,201805,201707,1383,100.144717800289,43.2141107300343,-4,4,0.803394625176803,22.7777777777778,11.7777777777778,25,"pasa_filtros_sf",0,"201902"
"4380","BANCA EMPRESA","Colocacion","SALUD","EMPRESA INDIVIDUAL DE RESP. LTDA",11,NA,3,0,82,"LEASING/PRESTAMO_COMERCIAL",0,49,1,201812,201712,201805,201707,1383,100.144717800289,43.2141107300343,-4,4,0.803394625176803,22.7777777777778,11.7777777777778,25,"pasa_filtros_sf",0,"201903"
"4381","BANCA EMPRESA","Colocacion","SALUD","EMPRESA INDIVIDUAL DE RESP. LTDA",11,NA,3,0,82,"LEASING/PRESTAMO_COMERCIAL",0,50,1,201812,201712,201805,201707,1383,100.144717800289,43.2141107300343,-4,4,0.803394625176803,22.7777777777778,11.7777777777778,25,"pasa_filtros_sf",0,"201904"
"4382","BANCA EMPRESA","Colocacion","SALUD","EMPRESA INDIVIDUAL DE RESP. LTDA",11,NA,3,0,82,"LEASING/PRESTAMO_COMERCIAL",0,51,1,201812,201712,201905,201805,1383,100.144717800289,43.2141107300343,-4,4,0.803394625176803,22.7777777777778,11.7777777777778,25,"pasa_filtros_sf",0,"201905"
"4383","BANCA EMPRESA","Colocacion","SALUD","EMPRESA INDIVIDUAL DE RESP. LTDA",11,NA,3,0,82,"LEASING/PRESTAMO_COMERCIAL",0,52,1,201812,201712,201905,201805,1383,100.144717800289,43.2141107300343,-4,4,0.803394625176803,22.7777777777778,11.7777777777778,25,"pasa_filtros_sf",0,"201906"
"4384","BANCA EMPRESA","Colocacion","SALUD","EMPRESA INDIVIDUAL DE RESP. LTDA",11,NA,3,0,82,"LEASING/PRESTAMO_COMERCIAL",0,53,1,201812,201712,201907,201905,1383,100.144717800289,43.2141107300343,-4,4,0.803394625176803,22.7777777777778,11.7777777777778,25,"pasa_filtros_sf",0,"201907"
"4385","BANCA EMPRESA","Colocacion","SALUD","EMPRESA INDIVIDUAL DE RESP. LTDA",11,NA,3,0,82,"LEASING/PRESTAMO_COMERCIAL",0,54,1,201812,201712,201907,201905,1383,100.144717800289,43.2141107300343,-4,4,0.803394625176803,22.7777777777778,11.7777777777778,25,"pasa_filtros_sf",0,"201908"
"4386","BANCA EMPRESA","Colocacion","SALUD","EMPRESA INDIVIDUAL DE RESP. LTDA",11,NA,3,0,82,"LEASING/PRESTAMO_COMERCIAL",0,55,1,201812,201712,201909,201907,1383,100.144717800289,43.2141107300343,-4,4,0.803394625176803,22.7777777777778,11.7777777777778,25,"pasa_filtros_sf",0,"201909"
"4387","BANCA EMPRESA","Colocacion","SALUD","EMPRESA INDIVIDUAL DE RESP. LTDA",11,NA,3,0,82,"LEASING/PRESTAMO_COMERCIAL",0,56,1,201812,201712,201909,201907,1383,100.144717800289,43.2141107300343,-4,4,0.803394625176803,22.7777777777778,11.7777777777778,25,"pasa_filtros_sf",0,"201910"
"4388","BANCA EMPRESA","Colocacion","PAPEL Y CARTON","EMPRESA INDIVIDUAL DE RESP. LTDA",1,NA,2,0,6,"LEASING/PRESTAMO_COMERCIAL/TC",0,33,1,201712,201612,201804,NA,1541,135.267175572519,52.6315789473684,-62,10,NA,1.64285714285714,0.303571428571429,26,"pasa_filtros_sf",0,"201806"
"4389","BANCA EMPRESA","Colocacion","PAPEL Y CARTON","EMPRESA INDIVIDUAL DE RESP. LTDA",1,1,4,0,6,"LEASING/PRESTAMO_COMERCIAL/TC",0,34,1,201712,201612,201804,NA,1541,135.267175572519,52.6315789473684,-62,10,NA,1.64285714285714,0.303571428571429,26,"pasa_filtros_sf",0,"201807"
"4390","BANCA EMPRESA","Colocacion","PAPEL Y CARTON","EMPRESA INDIVIDUAL DE RESP. LTDA",1,1,4,0,6,"LEASING/PRESTAMO_COMERCIAL/TC",0,35,1,201712,201612,201804,NA,1541,135.267175572519,52.6315789473684,-62,10,NA,1.64285714285714,0.303571428571429,26,"pasa_filtros_sf",0,"201808"
"4391","BANCA EMPRESA","Colocacion","PAPEL Y CARTON","EMPRESA INDIVIDUAL DE RESP. LTDA",1,1,4,0,6,"LEASING/PRESTAMO_COMERCIAL/TC",0,36,1,201712,201612,201804,NA,1541,135.267175572519,52.6315789473684,-62,10,NA,1.64285714285714,0.303571428571429,26,"pasa_filtros_sf",0,"201809"
"4392","BANCA EMPRESA","Colocacion","PAPEL Y CARTON","EMPRESA INDIVIDUAL DE RESP. LTDA",1,1,4,0,6,"LEASING/PRESTAMO_COMERCIAL/TC",0,37,1,201712,201612,201804,NA,1541,135.267175572519,52.6315789473684,-62,10,NA,1.64285714285714,0.303571428571429,26,"pasa_filtros_sf",0,"201810"
"4393","BANCA EMPRESA","Colocacion","PAPEL Y CARTON","EMPRESA INDIVIDUAL DE RESP. LTDA",1,1,4,0,6,"LEASING/PRESTAMO_COMERCIAL/TC",0,38,1,201712,201612,201804,NA,1541,135.267175572519,52.6315789473684,-62,10,NA,1.64285714285714,0.303571428571429,26,"pasa_filtros_sf",0,"201811"
"4394","BANCA EMPRESA","Colocacion","PAPEL Y CARTON","EMPRESA INDIVIDUAL DE RESP. LTDA",1,1,4,0,6,"LEASING/PRESTAMO_COMERCIAL/TC",0,39,1,201812,201712,201804,NA,2613,69.5652173913043,562.068965517241,195,67,9.57142857142857,0.962274774774775,0.150900900900901,136,"pasa_filtros_sf",0,"201812"
"4395","BANCA EMPRESA","Colocacion","PAPEL Y CARTON","EMPRESA INDIVIDUAL DE RESP. LTDA",1,1,4,0,6,"LEASING/PRESTAMO_COMERCIAL/TC",0,40,1,201812,201712,201804,NA,2613,69.5652173913043,562.068965517241,195,67,9.57142857142857,0.962274774774775,0.150900900900901,136,"pasa_filtros_sf",0,"201901"
"4396","BANCA EMPRESA","Colocacion","PAPEL Y CARTON","EMPRESA INDIVIDUAL DE RESP. LTDA",1,1,4,0,6,"LEASING/PRESTAMO_COMERCIAL/TC",0,41,1,201812,201712,201804,NA,2613,69.5652173913043,562.068965517241,195,67,9.57142857142857,0.962274774774775,0.150900900900901,136,"pasa_filtros_sf",0,"201902"
"4397","BANCA EMPRESA","Colocacion","PAPEL Y CARTON","EMPRESA INDIVIDUAL DE RESP. LTDA",1,1,4,0,6,"LEASING/PRESTAMO_COMERCIAL/TC",0,42,1,201812,201712,201903,201804,2613,69.5652173913043,562.068965517241,195,67,9.57142857142857,0.962274774774775,0.150900900900901,136,"pasa_filtros_sf",0,"201903"
"4398","BANCA EMPRESA","Colocacion","PAPEL Y CARTON","EMPRESA INDIVIDUAL DE RESP. LTDA",1,1,4,0,6,"LEASING/PRESTAMO_COMERCIAL/TC",0,46,1,201812,201712,201905,201903,2613,69.5652173913043,562.068965517241,195,67,9.57142857142857,0.962274774774775,0.150900900900901,136,"pasa_filtros_sf",1,"201907"
"4399","BANCA EMPRESA","Colocacion","PAPEL Y CARTON","EMPRESA INDIVIDUAL DE RESP. LTDA",1,1,4,10.2062072615966,6,"LEASING/PRESTAMO_COMERCIAL/TC",0,47,1,201812,201712,201905,201903,2613,69.5652173913043,562.068965517241,195,67,9.57142857142857,0.962274774774775,0.150900900900901,136,"pasa_filtros_sf",1,"201908"
"4400","BANCA EMPRESA","Colocacion","PAPEL Y CARTON","EMPRESA INDIVIDUAL DE RESP. LTDA",1,1,4,10.1324561023804,6,"LEASING/PRESTAMO_COMERCIAL/TC",0,48,1,201812,201712,201905,201903,2613,69.5652173913043,562.068965517241,195,67,9.57142857142857,0.962274774774775,0.150900900900901,136,"pasa_filtros_sf",1,"201909"
"4401","BANCA EMPRESA","Colocacion","PAPEL Y CARTON","EMPRESA INDIVIDUAL DE RESP. LTDA",1,1,4,12.5326240934078,6,"LEASING/PRESTAMO_COMERCIAL/TC",0,49,1,201812,201712,201905,201903,2613,69.5652173913043,562.068965517241,195,67,9.57142857142857,0.962274774774775,0.150900900900901,136,"pasa_filtros_sf",1,"201910"
"4402","BANCA EMPRESA","Colocacion","SERVICIOS","SOCIEDAD ANONIMA CERRADA",10,NA,3,0,82,"LEASING/PRESTAMO_COMERCIAL/TC",0,45,1,201812,NA,201907,201811,2173,NA,NA,NA,0,19.1111111111111,0.497572815533981,0.0825242718446602,0,"pasa_filtros_sf",0,"201907"
"4403","BANCA EMPRESA","Colocacion","SERVICIOS","SOCIEDAD ANONIMA CERRADA",10,NA,3,0,82,"LEASING/PRESTAMO_COMERCIAL/TC",0,46,1,201812,NA,201907,201811,2173,NA,NA,NA,0,19.1111111111111,0.497572815533981,0.0825242718446602,0,"pasa_filtros_sf",0,"201908"
"4404","BANCA EMPRESA","Colocacion","SERVICIOS","SOCIEDAD ANONIMA CERRADA",10,NA,3,0,82,"LEASING/PRESTAMO_COMERCIAL/TC",0,47,1,201812,NA,201907,201811,2173,NA,NA,NA,0,19.1111111111111,0.497572815533981,0.0825242718446602,0,"pasa_filtros_sf",0,"201909"
"4405","BANCA EMPRESA","Colocacion","SERVICIOS","SOCIEDAD ANONIMA CERRADA",10,NA,3,0,1,"LEASING/PRESTAMO_COMERCIAL/TC",0,48,1,201812,NA,201907,201811,2173,NA,NA,NA,0,19.1111111111111,0.497572815533981,0.0825242718446602,0,"pasa_filtros_sf",0,"201910"
"4406","BANCA EMPRESA","Colocacion","SERVICIOS","SOCIEDAD ANONIMA CERRADA",10,NA,3,0,1,"LEASING/PRESTAMO_COMERCIAL/TC",0,49,1,201812,NA,201907,201811,2173,NA,NA,NA,0,19.1111111111111,0.497572815533981,0.0825242718446602,0,"pasa_filtros_sf",0,"201911"
"4407","BANCA EMPRESA","Colocacion","COMERCIO","SOCIEDAD ANONIMA CERRADA",6,NA,1,0.816496580927726,103,"PRESTAMO_COMERCIAL",0,44,1,201712,201612,201806,NA,1293,55.9710494571773,0,-27,216,0.408163265306122,NA,NA,0,"pasa_filtros_sf",0,"201810"
"4408","BANCA EMPRESA","Colocacion","COMERCIO","SOCIEDAD ANONIMA CERRADA",6,NA,1,0.816496580927726,82,"PRESTAMO_COMERCIAL",0,45,1,201712,201612,201806,NA,1293,55.9710494571773,0,-27,216,0.408163265306122,NA,NA,0,"pasa_filtros_sf",0,"201811"
"4409","BANCA EMPRESA","Colocacion","COMERCIO","SOCIEDAD ANONIMA CERRADA",6,NA,1,0.836660026534076,82,"PRESTAMO_COMERCIAL",0,46,1,201812,201712,201806,NA,1469,13.6117556071152,0,19,286,0.919540229885057,18.7333333333333,3.8,0,"pasa_filtros_sf",0,"201812"
"4410","BANCA EMPRESA","Colocacion","COMERCIO","SOCIEDAD ANONIMA CERRADA",6,NA,1,0.836660026534076,82,"PRESTAMO_COMERCIAL",0,47,1,201812,201712,201806,NA,1469,13.6117556071152,0,19,286,0.919540229885057,18.7333333333333,3.8,0,"pasa_filtros_sf",0,"201901"
"4411","BANCA EMPRESA","Colocacion","COMERCIO","SOCIEDAD ANONIMA CERRADA",6,NA,1,0.816496580927726,82,"PRESTAMO_COMERCIAL",0,48,1,201812,201712,201806,NA,1469,13.6117556071152,0,19,286,0.919540229885057,18.7333333333333,3.8,0,"pasa_filtros_sf",0,"201902"
"4412","BANCA EMPRESA","Colocacion","COMERCIO","SOCIEDAD ANONIMA CERRADA",6,NA,1,0,82,"PRESTAMO_COMERCIAL",0,49,1,201812,201712,201806,NA,1469,13.6117556071152,0,19,286,0.919540229885057,18.7333333333333,3.8,0,"pasa_filtros_sf",0,"201903"
"4413","BANCA EMPRESA","Colocacion","COMERCIO","SOCIEDAD ANONIMA CERRADA",6,NA,1,0,82,"PRESTAMO_COMERCIAL",0,50,1,201812,201712,201806,NA,1469,13.6117556071152,0,19,286,0.919540229885057,18.7333333333333,3.8,0,"pasa_filtros_sf",0,"201904"
"4414","BANCA EMPRESA","Colocacion","COMERCIO","SOCIEDAD ANONIMA CERRADA",6,NA,1,0,82,"PRESTAMO_COMERCIAL",0,51,1,201812,201712,201806,NA,1469,13.6117556071152,0,19,286,0.919540229885057,18.7333333333333,3.8,0,"pasa_filtros_sf",0,"201905"
"4415","BANCA EMPRESA","Colocacion","COMERCIO","SOCIEDAD ANONIMA CERRADA",6,NA,1,0,82,"PRESTAMO_COMERCIAL",0,52,1,201812,201712,201906,201806,1469,13.6117556071152,0,19,286,0.919540229885057,18.7333333333333,3.8,0,"pasa_filtros_sf",0,"201906"
"4416","BANCA EMPRESA","Colocacion","COMERCIO","SOCIEDAD ANONIMA CERRADA",6,NA,1,0,82,"PRESTAMO_COMERCIAL",0,53,1,201812,201712,201906,201806,1469,13.6117556071152,0,19,286,0.919540229885057,18.7333333333333,3.8,0,"pasa_filtros_sf",0,"201907"
"4417","BANCA EMPRESA","Colocacion","COMERCIO","SOCIEDAD ANONIMA CERRADA",6,NA,1,0,82,"PRESTAMO_COMERCIAL",0,54,1,201812,201712,201906,201806,1469,13.6117556071152,0,19,286,0.919540229885057,18.7333333333333,3.8,0,"pasa_filtros_sf",0,"201908"
"4418","BANCA EMPRESA","Colocacion","COMERCIO","SOCIEDAD ANONIMA CERRADA",6,NA,1,0,82,"PRESTAMO_COMERCIAL",0,55,1,201812,201712,201906,201806,1469,13.6117556071152,0,19,286,0.919540229885057,18.7333333333333,3.8,0,"pasa_filtros_sf",0,"201909"
"4419","BANCA EMPRESA","Colocacion","COMERCIO","SOCIEDAD ANONIMA CERRADA",6,NA,2,0,82,"PRESTAMO_COMERCIAL",0,56,1,201812,201712,201906,201806,1469,13.6117556071152,0,19,286,0.919540229885057,18.7333333333333,3.8,0,"pasa_filtros_sf",0,"201910"
"4420","BANCA EMPRESA","Colocacion","COMERCIO","SOCIEDAD ANONIMA CERRADA",6,NA,2,0,82,"PRESTAMO_COMERCIAL",0,57,1,201812,201712,201906,201806,1469,13.6117556071152,0,19,286,0.919540229885057,18.7333333333333,3.8,0,"pasa_filtros_sf",0,"201911"
"4421","MEDIANA EMPRESA","Colocacion","SALUD","SOCIEDAD ANONIMA CERRADA",27,0.0511098611,3,0.516397779494322,236,"FACTORING/LEASING/TC",0,27,1,201612,201512,201509,201508,3813,2.83171521035599,1.83660544648512,1,17,-1.4,1.42268041237113,0.505154639175258,17,"pasa_filtros_sf",0,"201705"
"4422","MEDIANA EMPRESA","Colocacion","SALUD","SOCIEDAD ANONIMA CERRADA",27,0.0511098611,3,0.547722557505166,236,"FACTORING/LEASING/TC",0,28,1,201612,201512,201509,201508,3813,2.83171521035599,1.83660544648512,1,17,-1.4,1.42268041237113,0.505154639175258,17,"pasa_filtros_sf",0,"201706"
"4423","MEDIANA EMPRESA","Colocacion","SALUD","SOCIEDAD ANONIMA CERRADA",27,0.0511098611,3,0.547722557505166,236,"FACTORING/LEASING/TC",0,29,1,201612,201512,201509,201508,3813,2.83171521035599,1.83660544648512,1,17,-1.4,1.42268041237113,0.505154639175258,17,"pasa_filtros_sf",0,"201707"
"4424","MEDIANA EMPRESA","Colocacion","SALUD","SOCIEDAD ANONIMA CERRADA",27,0.0511098611,3,0.408248290463863,236,"FACTORING/LEASING/TC",0,32,1,201612,201512,NA,NA,3813,2.83171521035599,1.83660544648512,1,17,-1.4,1.42268041237113,0.505154639175258,17,"pasa_filtros_sf",1,"201710"
"4425","MEDIANA EMPRESA","Colocacion","SALUD","SOCIEDAD ANONIMA CERRADA",27,0.0511098611,3,0.408248290463863,236,"FACTORING/LEASING/TC",0,33,1,201612,201512,NA,NA,3813,2.83171521035599,1.83660544648512,1,17,-1.4,1.42268041237113,0.505154639175258,17,"pasa_filtros_sf",1,"201711"
"4426","MEDIANA EMPRESA","Colocacion","SALUD","SOCIEDAD ANONIMA CERRADA",27,0.0511098611,3,9.38971068066885,236,"FACTORING/LEASING/TC",0,34,1,201612,201512,NA,NA,3813,2.83171521035599,1.83660544648512,1,17,-1.4,1.42268041237113,0.505154639175258,17,"pasa_filtros_sf",1,"201712"
"4427","BANCA CORPORATIVA","Colocacion","HOTELES Y RESTAURANTES","SOCIEDAD ANONIMA",153,0.0005302928,2,6.44980619863884,82,"LEASING/PRESTAMO_COMERCIAL",0,37,1,201712,201612,201803,201711,17236,-16.5932736511009,-8.45655256228479,-91,7,-5.62055837563452,0.110544759477541,0.0707231602421153,0,"pasa_filtros_sf",0,"201803"
"4428","CORPORATIVO","Colocacion","HOTELES Y RESTAURANTES","SOCIEDAD ANONIMA",153,1,1,1.36626010212795,82,"LEASING/PRESTAMO_COMERCIAL",0,47,1,201812,201712,201809,201803,20904,21.2810396843815,-2.29007633587787,-113,7,0,0.321227301189731,0.204758922980589,0,"pasa_filtros_sf",0,"201901"
"4429","CORPORATIVO","Colocacion","HOTELES Y RESTAURANTES","SOCIEDAD ANONIMA",153,1,1,1.36626010212795,82,"LEASING/PRESTAMO_COMERCIAL",0,48,1,201812,201712,201809,201803,20904,21.2810396843815,-2.29007633587787,-113,7,0,0.321227301189731,0.204758922980589,0,"pasa_filtros_sf",0,"201902"
"4430","CORPORATIVO","Colocacion","HOTELES Y RESTAURANTES","SOCIEDAD ANONIMA",153,1,1,1.16904519445001,82,"LEASING/PRESTAMO_COMERCIAL",0,49,1,201812,201712,201903,201809,20904,21.2810396843815,-2.29007633587787,-113,7,0,0.321227301189731,0.204758922980589,0,"pasa_filtros_sf",0,"201903"
"4431","CORPORATIVO","Colocacion","HOTELES Y RESTAURANTES","SOCIEDAD ANONIMA",153,1,2,0.516397779494322,82,"LEASING/PRESTAMO_COMERCIAL",0,50,1,201812,201712,201903,201809,20904,21.2810396843815,-2.29007633587787,-113,7,0,0.321227301189731,0.204758922980589,0,"pasa_filtros_sf",0,"201904"
